condition,time_after_first_command_s,detected,yolo_detected_after_threshold,yolo_score_selected,pixel_pose_available,pixel_pose_age_s,true_x,true_y,state_x,state_y,state_pos_error,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,obs_u,obs_v,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,mask_bottom_u,mask_bottom_v,mask_area_px,yolo_inference_ms,yolo_latency_s
C2,4.871000000000002,1,1.0,0.8616191148757935,1,0.6880000000000024,1.921110425996308,-2.058535774907571,2.3352333523609303,-2.0855960198667565,0.4150060903144069,2.3352333523609303,-2.0355960198667566,0.4147577973976271,913.5548946691946,420.6225812390536,901.8070678710938,398.5840759277344,925.885986328125,420.3212890625,908.0,426.6666564941406,625.7784152552485,50.70058699999436,0.0506353378295898
C2,5.097000000000001,1,1.0,0.7966769337654114,1,0.5840000000000032,1.836584209186085,-2.054127504756943,2.254936588985248,-2.10151669474825,0.4210278482614367,2.1571583662676512,-2.045695500351413,0.3206850306560186,901.5182755597782,420.0205775548296,891.2760009765625,398.32708740234375,914.282470703125,419.1876831054688,897.3333435058594,426.6666564941406,661.3323567714542,46.26987599999666,0.0462126731872558
C2,5.276000000000003,1,1.0,0.8733751773834229,1,0.5320000000000036,1.7622190981755854,-2.0389286256195835,2.1571583662676512,-2.0956955003514133,0.398998124742355,2.028178589689124,-2.103712407982734,0.2737359851817371,887.5297665224758,426.0562016535949,873.5966796875,400.7584838867188,899.0563354492188,425.4191284179688,880.0,421.3333435058594,782.2223578561097,48.470846000043366,0.0483472347259521
C2,5.456000000000003,1,1.0,0.8103511333465576,1,0.5140000000000029,1.6773782141431353,-2.014828526339925,2.028178589689124,-2.153712407982734,0.3772925072982243,1.952373040742153,-2.0557885677435213,0.278028559051059,876.9661463581796,421.0647304591116,864.1630249023438,401.6714782714844,888.652587890625,424.8370056152344,877.3333333333334,421.3333435058594,394.6670735673979,56.84453899999653,0.0568008422851562
C2,5.621000000000002,1,1.0,0.871692419052124,1,0.5140000000000029,1.583846308173773,-1.982847852252358,1.952373040742153,-2.105788567743521,0.3884924351168313,1.876914362151502,-2.102076368725672,0.3163926728018844,869.0254612920357,425.88483300362,855.9248046875,401.1609497070313,881.6048583984375,425.9102783203125,866.6666717529297,424.0,657.7769504124299,45.59791400004087,0.0455467700958251
C2,5.795999999999999,1,1.0,0.8793405294418335,1,0.5240000000000009,1.5038649216802142,-1.9527842043805224,1.876914362151502,-2.1520763687256714,0.4229459206628134,1.809279740643652,-2.080144243793733,0.3309060157836417,860.2147098642474,423.594519666279,848.213134765625,399.4300231933594,872.5103759765625,424.22509765625,864.0,421.3333435058594,671.9993489589542,45.4549160000397,0.0454103946685791
C2,6.015999999999998,1,1.0,0.8693856000900269,1,0.5790000000000006,1.4279629968295986,-1.9165626142986036,1.809279740643652,-2.130144243793733,0.4370578583788957,1.7361750826775573,-2.06660088152452,0.3427917319523692,850.9876769866323,422.1859821512221,837.9410400390625,398.58441162109375,863.923583984375,421.77386474609375,852.0,426.6666564941406,860.445041231811,97.6935479999952,0.0975661277770996
C2,6.189,1,1.0,0.70719975233078,1,0.5210000000000008,1.3704877765690688,-1.873422769935857,1.7361750826775573,-2.11660088152452,0.4391614734977459,1.6090389885618002,-2.017608654099841,0.2787404705731677,834.4418087632876,417.1271909970089,823.7740478515625,395.1155700683594,845.6371459960938,417.5905151367188,830.6666870117188,426.6666564941406,359.110609266907,61.169950999953926,0.0610601902008056
C2,6.355000000000004,1,1.0,0.7648580074310303,1,0.5220000000000056,1.3241631974056336,-1.8261787408059715,1.6090389885618002,-2.0676086540998413,0.3734201647205697,1.5385584680153068,-1.976364514312966,0.2617653503114752,825.0517142601581,412.9122110177309,813.5568237304688,392.2740173339844,834.0870971679688,414.017578125,824.0,410.6666564941406,174.22174750454724,47.67995800000335,0.0475883483886718
C2,6.520000000000003,1,1.0,0.7464898228645325,1,0.6870000000000047,1.2763906263272822,-1.7632653949822152,1.5385584680153068,-2.026364514312966,0.3714204138277456,1.5385584680153068,-1.976364514312966,0.3378508722423233,816.9873695532926,410.8597348270118,805.576171875,389.7269287109375,826.3382568359375,410.6829223632813,813.3333129882812,416.0,661.3343098964542,47.52306799997541,0.0474588871002197
C2,6.746000000000002,1,1.0,0.6459007263183594,1,0.5830000000000055,1.2212613679522644,-1.6713084319563016,1.4748977211939764,-2.006139650622225,0.4200515976389832,1.4046318241121956,-1.942339557042988,0.3272347703989538,808.291733173077,409.4646567758057,798.2257690429688,387.340087890625,819.96630859375,409.754638671875,809.3333435058594,416.0,860.4441460501403,65.41698499995618,0.0653357505798339
C2,6.947000000000003,1,1.0,0.8413830995559692,1,0.5530000000000044,1.1751307586471142,-1.57846155469999,1.4046318241121956,-1.992339557042988,0.4732501873988406,1.3252551124935283,-1.88878992078389,0.3447332540009832,797.8230483893753,404.0923923992688,787.3099365234375,381.85107421875,810.1761474609375,403.4173278808594,798.6666564941406,400.0,391.11113823764026,73.41612900000882,0.0733485221862793
C2,7.111000000000004,1,1.0,0.7157215476036072,1,0.7170000000000059,1.1434510604429735,-1.50326722108464,1.3252551124935283,-1.93878992078389,0.4719456910443446,1.3252551124935283,-1.88878992078389,0.4262399152184118,789.2417311076736,395.8545502603937,777.7276611328125,374.4715576171875,800.0599975585938,396.4113464355469,784.0,394.6666564941406,401.7777642142028,48.14777199999298,0.0480897426605224
C2,7.303000000000004,1,1.0,0.7887869477272034,1,0.5460000000000065,1.1078937174870769,-1.405155836587477,1.264976576468415,-1.855401289089044,0.4768605583229668,1.2172153012195857,-1.7427046926286032,0.3548104266850918,782.6084140251645,389.7611887497511,773.0687255859375,368.6491088867188,794.3525390625,389.45947265625,780.0,394.6666564941406,600.889390733093,66.70565899997882,0.0666165351867675
C2,7.491,1,1.0,0.8690351843833923,1,0.5360000000000014,1.0806702204001724,-1.3150909313176586,1.2172153012195857,-1.7927046926286032,0.4967488944019584,1.1893450656535278,-1.6444271116866764,0.3468033184542717,777.8408694935607,380.3784732209306,766.3544921875,358.09527587890625,787.4124755859375,380.4923095703125,777.3333435058594,384.0,860.4441460501403,49.10029799998483,0.0490186214447021
C2,7.693000000000005,1,1.0,0.5823435187339783,1,0.7380000000000067,1.0569274674952207,-1.2160241405570564,1.1893450656535278,-1.6944271116866765,0.4963907967394872,1.1893450656535278,-1.6444271116866764,0.448401077133743,769.662432090733,370.713511423669,759.4454956054688,350.6307983398437,779.0426635742188,371.0895385742188,769.7777709960938,368.0,167.11089409701526,116.97522100001834,0.1168642044067382
C2,7.879000000000005,1,1.0,0.6929423809051514,1,0.5280000000000058,1.0410864084782627,-1.1311094325849012,1.131480543429231,-1.5909279391136857,0.4686194176300162,1.1058643110882258,-1.4466213892988755,0.3220931099791282,765.4437288739782,362.09403203001256,754.8447265625,341.4361572265625,775.9075927734375,362.3853149414063,766.6666564941406,360.0,430.2220730250701,63.18315599997959,0.0630929470062255
C2,8.038000000000004,1,1.0,0.7964061498641968,1,0.6870000000000047,1.030825115751159,-1.0552215186252232,1.1058643110882258,-1.4966213892988758,0.4477328742314458,1.1058643110882258,-1.4466213892988755,0.3985282168180647,760.1781668988343,352.82576825844865,750.2785034179688,332.7017517089844,769.48974609375,354.3355407714844,757.3333435058594,362.6666564941406,384.0000813798979,53.328378999992765,0.0532400608062744
C2,8.218000000000004,1,1.0,0.6951274871826172,1,0.5370000000000061,1.0213509253735462,-0.957819857983108,1.071227712424179,-1.3930397070685758,0.4380685002650515,1.0589685781431917,-1.3048751662387563,0.3490880616525302,758.3233287067834,349.4620841199592,747.20361328125,328.7059326171875,768.1546630859375,349.6920166015625,756.0,346.6666564941406,163.55512152798474,57.72916600000144,0.0576810836791992
C2,8.450000000000003,1,1.0,0.8443850874900818,1,0.5710000000000051,1.0120954800025523,-0.8318062598561085,1.0589685781431917,-1.3548751662387566,0.5251648961551424,1.03572827477078,-1.182514093476438,0.3515031913812759,754.2481039172587,338.8583898237057,744.3297729492188,318.08111572265625,763.44921875,339.1986999511719,757.3333282470703,336.0,359.1119927307591,59.6773590000339,0.0596091747283935
C2,8.655999999999999,1,1.0,0.7846863865852356,1,0.5459999999999994,1.006116353723253,-0.7159491413011538,1.03572827477078,-1.232514093476438,0.5174130030101473,1.0076226531331642,-1.0556365473522724,0.3396907457786417,749.6947203202335,328.14569891462105,739.7355346679688,309.5625,759.01318359375,329.21826171875,745.3333129882812,328.0,199.11162651889023,73.1064569999944,0.0730447769165039
C2,8.848999999999997,1,1.0,0.7497938275337219,1,0.5410000000000039,1.0024501376561608,-0.5999670670654192,1.0076226531331642,-1.1056365473522725,0.505695934539656,1.011027698713367,-0.9630979383203684,0.3632321629647745,749.0257632992073,320.5073623947846,738.18994140625,301.7176513671875,757.4832763671875,322.2109069824219,745.3333129882812,330.6666564941406,320.0004069004208,63.78213300001789,0.0637011528015136
C2,9.024000000000001,1,1.0,0.6512861847877502,1,0.5180000000000007,1.0022275401193963,-0.495847294691496,1.011027698713367,-1.0130979383203684,0.5173254982366149,0.972982348107479,-0.8644528293352295,0.3697638725265172,743.8772040563146,312.52228716328966,735.2589721679688,292.109619140625,754.5739135742188,312.28662109375,738.6666870117188,320.0,721.7777642142028,59.46978100001843,0.059417724609375
C2,9.204,1,1.0,0.619834303855896,1,0.5330000000000013,1.0048969955861602,-0.3889656967699539,0.972982348107479,-0.9144528293352296,0.5264553838791698,0.9892342417837526,-0.7973824508715563,0.4087169765101073,744.9012578125283,307.18343025688614,734.96533203125,286.327880859375,751.9114990234375,306.9053039550781,738.6666717529297,306.6666564941406,351.9998372392729,47.42495100003907,0.047377586364746
C2,9.402999999999999,1,1.0,0.7792142033576965,1,0.7319999999999993,1.0110529145913478,-0.2784645272479842,0.9892342417837526,-0.8473824508715564,0.5693361558018616,0.9892342417837526,-0.7973824508715563,0.5193764202780912,740.4648295818303,294.27766864581923,731.791015625,276.4649658203125,749.6344604492188,295.7027587890625,738.6666870117188,298.6666564941406,298.66650390625,103.3584269999892,0.1032173633575439
C2,9.601999999999997,1,1.0,0.7502637505531311,1,0.5350000000000037,1.0193841128415415,-0.1681185795924986,0.9631785274370026,-0.6814337102871049,0.516383085732567,0.9588130085253544,-0.531792616729803,0.3686836909409309,739.0352248004136,286.7298483307548,730.9745483398438,269.2935791015625,747.4784545898438,286.7497253417969,738.6666666666666,282.6666564941406,174.22166612464935,74.74851299997454,0.0746312141418457
C2,9.783000000000001,1,1.0,0.7778810858726501,1,0.7160000000000011,1.0268936994756397,-0.0702957998121298,0.9588130085253544,-0.5817926167298031,0.5160077268773986,0.9588130085253544,-0.531792616729803,0.4664914709889266,739.8927170828395,278.780877663012,730.2353515625,260.5340576171875,746.1689453125,278.15875244140625,740.0,288.0,547.5545518659055,59.91834899998594,0.0598366260528564
C2,9.951,1,1.0,0.7697098255157471,1,0.5210000000000008,1.0322379233496433,0.0099270412105654,0.9772397533719044,-0.4747139469478862,0.4877516643786064,0.9447840471470408,-0.361728521554195,0.3818062830767075,735.9901942344466,274.1816252866494,729.445068359375,253.9691162109375,745.593505859375,272.15484619140625,740.0,277.3333435058594,348.44406466931105,48.40238099995986,0.0483119487762451
C2,10.175000000000004,1,1.0,0.7931516170501709,1,0.7450000000000045,1.0385489667650545,0.1129535289847847,0.9447840471470408,-0.411728521554195,0.532994478685062,0.9447840471470408,-0.361728521554195,0.4838542231445986,736.9017125366106,264.1177326681082,729.8060913085938,246.62106323242188,744.787353515625,264.9971923828125,740.0,261.3333435058594,248.88853624090552,52.65072200000986,0.0525588989257812
C2,10.342999999999996,1,1.0,0.7608420848846436,1,0.517000000000003,1.0442752779482731,0.1986983534587048,0.9666462842365692,-0.2711920197390242,0.4762596177386791,0.9916336933521944,-0.1121433102682016,0.3152676265291082,738.3884884235713,256.491748145953,729.5536499023438,238.04234313964844,744.273681640625,256.54150390625,740.0,256.0,348.4437798392028,47.10121200002959,0.0469608306884765
C2,10.510000000000005,1,1.0,0.7696058750152588,1,0.6840000000000046,1.050223832242969,0.2805040442818807,0.9916336933521944,-0.1621433102682016,0.4465081016794953,0.9916336933521944,-0.1121433102682016,0.3969946465765228,736.2704758185906,251.62404416764616,728.9869995117188,232.93243408203125,744.2887573242188,251.4052581787109,740.0,256.0,348.4437798392028,66.76882700003262,0.0666677951812744
C2,10.694000000000003,1,1.0,0.8029481172561646,1,0.5380000000000038,1.0574231421789029,0.3766597608619193,0.976737549578153,-0.0913492345452374,0.4749132390609366,0.9874837096551484,0.0186402432901799,0.3647869229893608,736.7879429795945,247.5493054427309,728.590087890625,227.47830200195312,743.2960205078125,246.55596923828125,740.0,242.6666717529297,298.666015625,56.26111800000899,0.0562198162078857
C2,10.872,1,1.0,0.535811722278595,1,0.7160000000000011,1.0643347229903113,0.4728434853514394,0.9874837096551484,-0.0313597567098201,0.5100264577016828,0.9874837096551484,0.0186402432901799,0.4606589447189759,734.989970939791,241.20214052788893,729.5257568359375,221.1062469482422,743.20458984375,239.2036590576172,740.0,245.3333282470703,547.5542670357972,62.35511799997085,0.0623128414154052
C2,11.055,1,1.0,0.7499101161956787,1,0.5360000000000014,1.0719910778676622,0.5653905227662321,0.9776627640952504,0.0634343734512166,0.5107424072997117,1.002516793179021,0.2443433042405105,0.3284782987597518,736.246025406355,232.61661802978367,728.6286010742188,214.8171844482422,741.9697265625,232.99581909179688,740.0,229.3333282470703,248.88825141079724,99.16947900001104,0.0990567207336425
C2,11.251000000000005,1,1.0,0.7604947090148926,1,0.534000000000006,1.0811895136331282,0.6647965063927341,1.002516793179021,0.1943433042405105,0.4769859666268296,0.9857229613429088,0.355234403661377,0.3239483879472785,733.6896714473068,225.50214845791368,728.0579833984375,208.2474365234375,740.9586791992188,226.47116088867188,740.0,221.3333282470703,298.666015625,73.75220599999466,0.0736291408538818
C2,11.436,1,1.0,0.7139982581138611,1,0.7190000000000012,1.090738349557142,0.7637129574412331,0.9857229613429088,0.305234403661377,0.4703518002919245,0.9857229613429088,0.355234403661377,0.4217617344661187,734.000514668045,221.15398565893537,726.6976318359375,202.2001953125,741.056640625,221.802001953125,740.0,216.0,199.1107720267028,60.86847399996032,0.0608167648315429
C2,11.623000000000005,1,1.0,0.7783051133155823,1,0.5430000000000064,1.102332314302838,0.8779898882333803,0.995122253891814,0.3741151939769003,0.5151540590594202,0.9973147990108664,0.5137283068749883,0.3790978477541332,733.4587893647916,215.5766047467385,727.8698120117188,198.0242156982422,740.5775146484375,214.76535034179688,740.0,208.0,248.88825141079724,49.47505299998056,0.0494251251220703
C2,11.844999999999999,1,1.0,0.8255062699317932,1,0.5670000000000002,1.1160271174353429,0.9993731040848182,0.9973147990108664,0.4637283068749882,0.548641926326884,1.020758397530882,0.637868303110516,0.3738473620606468,734.6138349219514,207.9952297669669,727.7060546875,190.46878051757807,740.79248046875,208.38980102539065,740.0,213.3333282470703,348.4434950090945,59.47653900000205,0.0594122409820556
C2,12.015,1,1.0,0.8490801453590393,1,0.5060000000000002,1.1274657518596989,1.0928694278448792,1.020758397530882,0.587868303110516,0.5161517174734843,1.028218449274095,0.7352174077582159,0.3711670709297761,734.4981941293885,202.16455880208693,727.1578369140625,183.17654418945312,740.3700561523438,200.79718017578125,740.0,194.6666717529297,199.1107720267028,56.77752200000441,0.0566408634185791
C2,12.217999999999996,1,1.0,0.6318772435188293,1,0.7090000000000032,1.1379889259715217,1.1951205371357647,1.028218449274095,0.6852174077582158,0.5215848530233578,1.028218449274095,0.7352174077582159,0.4728217909166653,732.8951887459641,194.47089634827964,728.2230224609375,178.3792724609375,739.75634765625,195.07418823242188,740.0,184.0,199.1107720267028,72.78751999996302,0.072721242904663
C2,12.389000000000003,1,1.0,0.7941739559173584,1,0.517000000000003,1.142720052737272,1.291358190897396,1.0222974160405578,0.8162449005783456,0.4901369707202092,1.0527127476475735,0.959998899678851,0.3433661236149638,734.8937326800636,189.0714491107369,727.5140380859375,171.1597137451172,740.38818359375,188.35250854492188,740.0,192.0,348.4437798392028,53.86531900001046,0.0537474155426025
C2,12.572000000000003,1,1.0,0.7688774466514587,1,0.5350000000000037,1.1436136365793774,1.3872369441903698,1.0527127476475735,0.909998899678851,0.4858179934273437,1.0558720066666616,1.0482395406209104,0.3501682927487509,734.4672689247974,184.0678472129491,728.3173828125,167.41026306152344,740.1637573242188,182.90542602539065,740.0,176.0,248.88825141079724,46.696660999998585,0.0466408729553222
C2,12.763000000000005,1,1.0,0.7272630929946899,1,0.5280000000000058,1.141124928951604,1.4981316776378388,1.0558720066666616,0.9982395406209104,0.5071096621140972,1.041087833833406,1.1668274856738414,0.3460778640892894,732.2184594134591,177.46004063302578,726.5104370117188,159.16476440429688,740.1029052734375,178.93917846679688,740.0,173.3333282470703,199.11048719659448,100.6798930000059,0.1005678176879882
C2,12.960999999999999,0,0.0,0.0009970075916498,1,0.7259999999999991,1.135856616278507,1.6140681422134089,1.041087833833406,1.1168274856738414,0.5061910633762977,1.041087833833406,1.1668274856738414,0.4571710040981058,725.2577907384263,172.62417678596572,714.6034545898438,155.9803924560547,737.6451416015625,172.5016326904297,728.0,181.3333282470703,512.0009562172927,75.02729200001568,0.0749623775482177
C2,13.168,0,0.0,0.0032223789021372,1,0.9329999999999998,1.1312945337791471,1.726218323511518,1.041087833833406,1.1168274856738414,0.6160312020958082,1.041087833833406,1.1668274856738414,0.5666174707612172,724.3004403245143,165.37478135529406,714.6305541992188,151.52716064453125,735.5625,165.86199951171875,724.0,170.6666717529297,547.5564643014222,66.41158000002179,0.0663590431213378
C2,13.370000000000005,1,1.0,0.7277487516403198,1,1.1350000000000051,1.1304652929350012,1.7530585571983528,1.041087833833406,1.1168274856738414,0.6424782537710403,1.041087833833406,1.1668274856738414,0.5930052271407344,728.9809019805091,160.5375298397801,723.2785034179688,144.36962890625,736.63330078125,161.157958984375,725.3333435058594,170.6666717529297,352.0001220703125,56.83567299996639,0.0566589832305908
C2,13.579,1,1.0,0.5270918607711792,1,0.5519999999999996,1.1304652929350008,1.753058557199093,1.031055510386147,1.431677981899896,0.3364041899947936,1.017730811291942,1.5347399923823508,0.2457072630081807,727.4519388552258,157.77090858855811,720.8167724609375,138.939453125,736.0966796875,157.4034423828125,727.1111246744791,154.6666717529297,167.11111789289862,69.25593199997593,0.0691571235656738
C2,13.769999999999996,1,1.0,0.7108492851257324,1,0.5450000000000017,1.1304652929350008,1.7530585571996264,1.017730811291942,1.4847399923823508,0.2910393711801408,1.053141976778401,1.720140483678591,0.0840386505471725,729.1503598179833,148.2889632401693,720.58154296875,132.93399047851562,736.12939453125,148.7694091796875,724.0,146.6666717529297,199.11081271711737,49.95516200000338,0.0498952865600585
C2,13.954,1,1.0,0.6499313116073608,1,0.7289999999999992,1.1304652929350008,1.7530585572003858,1.053141976778401,1.670140483678591,0.1133768148168719,1.053141976778401,1.720140483678591,0.08403865054747,728.2100010502324,145.2350074665506,720.6774291992188,129.68283081054688,736.1571044921875,145.8160400390625,726.6666564941406,149.3333282470703,248.8883734811097,52.33224099998779,0.0522689819335937
C2,14.143,1,1.0,0.6726331114768982,1,0.7199999999999989,1.1304652929350008,1.753058557201148,1.04711891822933,1.731050751164191,0.0862030260671768,1.04711891822933,1.781050751164191,0.0879214484607862,728.9816906687612,147.40985681998922,720.762451171875,131.80075073242188,736.138427734375,147.32080078125,728.0,144.0,174.221930610016,57.35770000001139,0.0573055744171142
C2,14.332,1,1.0,0.6737421751022339,1,0.7109999999999985,1.1304652929350012,1.753058557201564,1.0526210928296054,1.6876132811471272,0.1016995754558019,1.0526210928296054,1.7376132811471272,0.0793616786770962,730.0434061679164,146.23469764109683,720.7606201171875,131.794189453125,736.1378784179688,147.33016967773438,728.0,144.0,174.221930610016,46.73776700002463,0.0466618537902832
C2,14.537999999999997,1,1.0,0.6734366416931152,1,0.7520000000000024,1.1304652929350012,1.753058557201564,1.0671783636334036,1.7110469306778873,0.0759619127167708,1.0671783636334036,1.761046930677887,0.0637891019784935,728.8252405363004,147.95558807933418,720.7833862304688,132.078125,736.14208984375,147.5115966796875,728.0,144.0,174.221930610016,101.98680799999238,0.1018640995025634
C2,14.765,1,1.0,0.6678207516670227,1,0.7809999999999988,1.1304652929350012,1.753058557201564,1.0498578438774286,1.6767607610467812,0.1109906056459101,1.0498578438774286,1.7267607610467812,0.0847887665092945,728.0925322411185,148.42354572406242,720.77001953125,132.6478729248047,736.1359252929688,147.8400115966797,724.0,146.6666717529297,199.11081271711737,76.85749299997724,0.076772928237915
C2,14.963000000000001,1,1.0,0.6722632050514221,1,0.5500000000000043,1.1304652929350012,1.753058557201564,1.0404227824009038,1.667469835949958,0.1242299597873562,1.0248125966235226,1.6849560237802543,0.1256998301362659,726.9975430248377,150.0666790072918,720.7366943359375,132.73178100585938,736.1354370117188,147.9478759765625,724.0,146.6666717529297,199.11081271711737,65.45325399997637,0.0653939247131347
