stamp,source,odom_x,odom_y,odom_yaw,cmd_v,cmd_w,pix_u,pix_v,pix_yaw
34.651,pixel,,,,,,790.5997314453125,385.6107177734375,-0.9098865267730736
34.713,odom,4.286453856834005,1.2546766328722416,0.7675076640338844,0.21777434848676336,-0.2847272596249899,,,
34.733,odom,4.289596848237427,1.257691897456928,0.7618131188423862,0.21777434848676336,-0.2847272596249899,,,
34.753,odom,4.292741031100238,1.2606706571477926,0.754751451704372,0.21634355062575308,-0.3651461977268773,,,
34.684,pixel,,,,,,790.545654296875,385.34051513671875,-0.9098526777205131
34.773,odom,4.295903701245188,1.263623494275713,0.7474485277508105,0.21634355062575308,-0.3651461977268773,,,
34.793,odom,4.299087851206962,1.2665531561283419,0.7401456037972932,0.21634355062575308,-0.3651461977268773,,,
34.717,pixel,,,,,,790.5092163085938,385.11083984375,-0.910045464482644
34.813,odom,4.302280400748584,1.2694454601413832,0.7319518024989372,0.21528895029933703,-0.4146393835944093,,,
34.75,pixel,,,,,,790.4813232421875,384.91412353515625,-0.9099038690697292
34.833,odom,4.305495241637067,1.2723097968289279,0.723659014828071,0.21528895029933703,-0.4146393835944093,,,
34.783,pixel,,,,,,790.4435424804688,384.68499755859375,-0.909820063920959
34.853,odom,4.308712064020235,1.2751258276028454,0.7141387625180742,0.21325645794293843,-0.49647035961903985,,,
34.816,pixel,,,,,,790.309326171875,384.40509033203125,-0.965420507120829
34.873,odom,4.311948857214249,1.2779032989524157,0.7042093553268073,0.21325645794293843,-0.49647035961903985,,,
34.893,odom,4.3152130690376085,1.2806484944738181,0.6942799481355735,0.21325645794293843,-0.49647035961903985,,,
34.849,pixel,,,,,,790.2982177734375,384.1917724609375,-0.9659484147583912
34.913,odom,4.31850151807198,1.2833584531729112,0.684206798458681,0.21302603354344654,-0.504925799961494,,,
34.933,odom,4.321816624387784,1.2860346355729189,0.6741082824606395,0.21302603354344654,-0.504925799961494,,,
34.882,pixel,,,,,,790.4459838867188,384.10992431640625,-1.0033426962329266
34.953,odom,4.325158586679148,1.288677204430352,0.6640097664627644,0.21365594905260757,-0.48146661332868845,,,
34.973,odom,4.328535975786445,1.2912939322567323,0.6543569750105896,0.21365594905260757,-0.48146661332868845,,,
34.993,odom,4.33193890667731,1.2938783985623712,0.6447276427454133,0.21365594905260757,-0.48146661332868845,,,
34.915,pixel,,,,,,790.45947265625,383.86895751953125,-1.0034378937624975
35.013,odom,4.335293881554052,1.2963842589569263,0.6442626734356253,0.2014262214856053,0.827728097747807,,,
34.948,pixel,,,,,,790.4667358398438,383.6328125,-1.0034414690630935
35.033,odom,4.33849468526675,1.2988303771149188,0.6608172353905042,0.2014262214856053,0.827728097747807,,,
35.053,odom,4.341654557828491,1.301329145579911,0.6773717973447171,0.20236007872453113,0.806357191448337,,,
34.981,pixel,,,,,,790.4774780273438,383.4366455078125,-1.0034356085659908
35.073,odom,4.344784534630959,1.3038889322291984,0.6935844248033233,0.20236007872453113,0.806357191448337,,,
35.093,odom,4.3478756706483885,1.3065012805396388,0.7097115686363236,0.20236007872453113,0.806357191448337,,,
35.014,pixel,,,,,,790.5237426757812,383.23651123046875,-1.0040773613200198
35.113,odom,4.350924276805079,1.3091631381757054,0.7258387124693182,0.20375963195191427,0.7732859635668952,,,
35.133,odom,4.353941229128812,1.3118838640606665,0.7416020727960939,0.20375963195191427,0.7732859635668952,,,
35.047,pixel,,,,,,790.5745849609375,383.03875732421875,-1.0045110241261368
35.153,odom,4.3569248192571655,1.3146596619587467,0.7570677920712591,0.20375963195191427,0.7732859635668952,,,
35.08,pixel,,,,,,790.5890502929688,382.83074951171875,-1.0039128382752966
35.173,odom,4.35986790146731,1.3174838839414833,0.772440688746451,0.20439522704502083,0.7578155301946763,,,
35.193,odom,4.362773966156027,1.3203588503179793,0.7875969993541235,0.20439522704502083,0.7578155301946763,,,
35.113,pixel,,,,,,790.5859985351562,382.6299133300781,-1.0040124473711958
35.213,odom,4.3656361248544755,1.3232775300239354,0.8027533099616793,0.20439522704502083,0.7578155301946763,,,
35.233,odom,4.368468190202651,1.3262535461659961,0.8173973542049185,0.20595883245837743,0.7184104251945873,,,
35.146,pixel,,,,,,790.5662841796875,382.4418029785156,-1.003369436714038
35.253,odom,4.3712645283061695,1.3292780820924692,0.8317655627124279,0.20595883245837743,0.7184104251945873,,,
35.179,pixel,,,,,,790.5344848632812,382.2344970703125,-1.0037351828577117
35.273,odom,4.374017122101472,1.3323424828100272,0.8461337712198704,0.20673414745121754,0.6980846292592882,,,
35.212,pixel,,,,,,790.5067138671875,382.06201171875,-1.0034725845649233
35.293,odom,4.376735085521241,1.3354561911809266,0.8601361154007506,0.20673414745121754,0.6980846292592882,,,
35.313,odom,4.379410317173905,1.338608723653559,0.8740978079893494,0.20673414745121754,0.6980846292592882,,,
35.245,pixel,,,,,,790.4412841796875,381.8870849609375,-1.0027991408791725
35.333,odom,4.382049852121829,1.341808435802407,0.8876909676142132,0.20894698748922907,0.6366624684624218,,,
35.278,pixel,,,,,,790.3412475585938,381.67254638671875,-1.003266380520855
35.353,odom,4.384666911396566,1.3450663956285571,0.9004242169866564,0.20894698748922907,0.6366624684624218,,,
35.373,odom,4.3872422752209745,1.3483574141104593,0.9131574663590994,0.20894698748922907,0.6366624684624218,,,
35.311,pixel,,,,,,790.2582397460938,381.42626953125,-1.002152397913567
35.393,odom,4.389780894638998,1.3516876081593985,0.9256377236732118,0.20980124918931733,0.6113632625853207,,,
35.344,pixel,,,,,,790.2594604492188,381.60260009765625,-1.216197947732914
35.413,odom,4.392283510638294,1.3550555926405825,0.9378649889280614,0.20980124918931733,0.6113632625853207,,,
35.433,odom,4.3947447593483595,1.3584539247451142,0.9500922541828218,0.20980124918931733,0.6113632625853207,,,
35.377,pixel,,,,,,790.1658935546875,381.42822265625,-1.2157434394390942
35.453,odom,4.39697791387453,1.3616362232744377,0.9689263439640997,0.1916665991569675,1.0,,,
35.41,pixel,,,,,,790.2520751953125,381.427001953125,-1.250171232253602
35.473,odom,4.399116547404201,1.3648174480246567,0.9889263439639697,0.1916665991569675,1.0,,,
35.493,odom,4.401185271154428,1.3680315365384301,1.008926343966521,0.18892467020982767,1.0,,,
35.443,pixel,,,,,,790.1077880859375,381.2111511230469,-1.2492138613323356
35.513,odom,4.4031662286260085,1.371249042405607,1.028926343969372,0.18892467020982767,1.0,,,
35.533,odom,4.405082444091871,1.3745055213012713,1.04892634397209,0.18892467020982767,1.0,,,
35.476,pixel,,,,,,790.0106811523438,381.06634521484375,-1.2477954136234102
35.553,odom,4.406939871699678,1.377811802857017,1.0689263439748022,0.19065833228527843,1.0,,,
35.509,pixel,,,,,,789.8569946289062,380.91265869140625,-1.2448622319195606
35.573,odom,4.408740705007322,1.3811728673603847,1.0889263439773649,0.19065833228527843,1.0,,,
35.593,odom,4.410473961351566,1.3845692739383593,1.1089263439798271,0.19065833228527843,1.0,,,
35.542,pixel,,,,,,789.6859130859375,380.7100524902344,-1.240934633450686
35.613,odom,4.412159946296521,1.3880426029028932,1.1287963617478582,0.19346997812362882,0.9923539862107431,,,
35.575,pixel,,,,,,788.2261962890625,379.6370544433594,-0.6045916288169902
35.633,odom,4.413780259022531,1.3915563399699005,1.1486434414739124,0.19346997812362882,0.9923539862107431,,,
35.653,odom,4.415330519791643,1.395101541382217,1.168490521199589,0.212636029279689,-0.5189297825408343,,,
35.608,pixel,,,,,,788.3165283203125,379.4803466796875,-0.6245279969671641
35.673,odom,4.417015911269144,1.3990060164552671,1.1581119255752172,0.212636029279689,-0.5189297825408343,,,
35.693,odom,4.4187417342171456,1.402892789562643,1.1477333299253882,0.212636029279689,-0.5189297825408343,,,
35.641,pixel,,,,,,788.1203002929688,379.2864990234375,-0.6225486382447146
35.713,odom,4.420507642289418,1.4067610916982278,1.1373412516436756,0.2122506940440078,-0.5324124145596256,,,
35.674,pixel,,,,,,787.8572387695312,379.0911560058594,-0.6228893875552481
35.733,odom,4.422311062655694,1.4106039614022101,1.126693003353302,0.2122506940440078,-0.5324124145596256,,,
35.753,odom,4.424155299839826,1.4144274103410475,1.116044755062795,0.2122506940440078,-0.5324124145596256,,,
35.773,odom,4.426036601898358,1.4182234581987638,1.1051185974299056,0.2110600730857578,-0.572113749263442,,,
35.707,pixel,,,,,,787.5960083007812,378.90179443359375,-0.6227103151365628
35.793,odom,4.427953578438839,1.4219842491147359,1.0936763224451032,0.2110600730857578,-0.572113749263442,,,
35.74,pixel,,,,,,790.28271484375,381.7825927734375,0.0
35.813,odom,4.429913460554812,1.425722859747299,1.0822340474603012,0.2110600730857578,-0.572113749263442,,,
35.833,odom,4.431758122024772,1.4291433945052943,1.0673686824749677,0.16919356883110415,-1.0,,,
35.853,odom,4.433420136321104,1.4320909209753607,1.0473686824748476,0.16919356883110415,-1.0,,,
35.873,odom,4.435140764825103,1.4350046198898294,1.0273686824747499,0.16919356883110415,-1.0,,,
35.893,odom,4.436919319308305,1.437883325807986,1.0073686824747077,0.16919356883110415,-1.0,,,
35.913,odom,4.438755088372277,1.4407258872853126,0.9873686824805331,0.16919356883110415,-1.0,,,
35.933,odom,4.440647337734442,1.4435311673360172,0.9673686824838325,0.16919356883110415,-1.0,,,
35.953,odom,4.442595310520045,1.446298043885111,0.947368682486777,0.16919356883110415,-1.0,,,
35.973,odom,4.444598227565899,1.44902541021879,0.9273686824869345,0.16919356883110415,-1.0,,,
35.993,odom,4.446655287731952,1.4517121754269702,0.9073686824872809,0.16919356883110415,-1.0,,,
35.938,pixel,,,,,,787.205322265625,378.5382995605469,-1.2614106325338543
36.013,odom,4.448765668221567,1.4543572648393939,0.8873686824876496,0.16919356883110415,-1.0,,,
35.971000000000004,pixel,,,,,,783.5,392.0,-1.3140167579076059
36.033,odom,4.450928524910683,1.456959620455559,0.8673686824880569,0.16919356883110415,-1.0,,,
36.053,odom,4.452140151475318,1.4583723229229741,0.8653686824685428,0.0,1.0,,,
36.004,pixel,,,,,,783.3045654296875,391.8434753417969,-1.319586747088266
36.073,odom,4.4521401514766925,1.4583723229246006,0.8853686824504662,0.0,1.0,,,
36.037,pixel,,,,,,783.1624755859375,391.6854248046875,-1.3233416026310891
36.093,odom,4.452140151476742,1.4583723229246588,0.9053686824504472,0.0,1.0,,,
36.113,odom,4.452140151476787,1.4583723229247183,0.9253686824504285,0.0,1.0,,,
36.133,odom,4.452140151476838,1.458372322924785,0.9453686824503097,0.0,1.0,,,
36.07,pixel,,,,,,786.2174072265625,376.84637451171875,-0.8706091148406092
36.153,odom,4.4521401514768915,1.4583723229248537,0.9653686824501742,0.0,1.0,,,
36.173,odom,4.452375325648764,1.458725109974297,0.9822862500911415,0.21199387470154096,-0.5412161807292555,,,
36.193,odom,4.454748016848841,1.4622389002465968,0.9714619265051241,0.21199387470154096,-0.5412161807292555,,,
36.103,pixel,,,,,,786.1181030273438,376.7112731933594,-0.868300621100488
36.213,odom,4.45715860271366,1.4657268024003185,0.960637602890441,0.21199387470154096,-0.5412161807292555,,,
36.136,pixel,,,,,,786.1009521484375,376.780029296875,-1.220378516248753
36.233,odom,4.459623279335082,1.4692135378996414,0.9525171013930028,0.21950093474932966,0.134739351254483,,,
36.253,odom,4.46216305940784,1.4727942877704459,0.95521188842192,0.21950093474932966,0.134739351254483,,,
36.273,odom,4.464693180913009,1.4763818687990493,0.9579066754466516,0.21950093474932966,0.134739351254483,,,
36.293,odom,4.467213625476991,1.4799762549326232,0.9606014624718608,0.21950093474932966,0.134739351254483,,,
36.313,odom,4.469724374796008,1.4835774200682983,0.9632962494970647,0.21950093474932966,0.134739351254483,,,
36.333,odom,4.472225410637315,1.4871853380548712,0.9659910365222738,0.21950093474932966,0.134739351254483,,,
36.353,odom,4.474716714838711,1.4907999826921017,0.9686858235474773,0.21950093474932966,0.134739351254483,,,
36.373,odom,4.477198269308658,1.4944213277308984,0.971380610572681,0.21950093474932966,0.134739351254483,,,
36.393,odom,4.479670056026427,1.4980493468735168,0.9740753975978902,0.21950093474932966,0.134739351254483,,,
36.413,odom,4.4821320570422145,1.5016840137737437,0.9767701846230938,0.21950093474932966,0.134739351254483,,,
36.367,pixel,,,,,,786.3821411132812,376.7845764160156,-1.2823026938168347
36.433,odom,4.4845842544772845,1.5053253020370896,0.9794649716483032,0.2177735880804178,0.2847759771356775,,,
36.453,odom,4.48701924648761,1.5089635764108116,0.9832100150521498,0.2177735880804178,0.2847759771356775,,,
36.473,odom,4.489423382599756,1.512595409630735,0.9889055345948474,0.2177735880804178,0.2847759771356775,,,
36.4,pixel,,,,,,785.4501953125,376.559326171875,-1.2377076071853392
36.493,odom,4.4918067946529465,1.5162408766745843,0.994601054137523,0.2177735880804178,0.2847759771356775,,,
36.513,odom,4.4941862614638035,1.519919422591771,0.997584993110895,0.21990489190459248,0.05881092937599197,,,
36.533,odom,4.496569320874016,1.5236159466629136,0.9987612116984572,0.21990489190459248,0.05881092937599197,,,
36.553,odom,4.498948030716439,1.5273152711751325,0.9999374302860189,0.21990489190459248,0.05881092937599197,,,
36.573,odom,4.501322387700152,1.5310173910104476,1.0011136488735863,0.21990489190459248,0.05881092937599197,,,
36.593,odom,4.5036923885402596,1.534722301047014,1.0022898674611482,0.21990489190459248,0.05881092937599197,,,
36.613,odom,4.506058029957883,1.5384299961591246,1.0034660860487103,0.21990489190459248,0.05881092937599197,,,
36.565,pixel,,,,,,784.76171875,375.5479431152344,-1.2593985590839492
36.633,odom,4.50841930868018,1.542140471217217,1.004642304636211,0.21990489190459248,0.05881092937599197,,,
36.653,odom,4.510776221440347,1.5458537210878858,1.0058185232236563,0.21990489190459248,0.05881092937599197,,,
36.673,odom,4.513114867824344,1.5495345036595742,1.0019629958859413,0.2170436374748225,-0.3282464499589066,,,
36.693,odom,4.51546506476416,1.5531841177341805,0.9953980668867162,0.2170436374748225,-0.3282464499589066,,,
36.713,odom,4.517600686806292,1.5564555160347437,0.99148963078512,0.0,1.0,,,
36.733,odom,4.51760068680874,1.55645551603855,1.0114896307589718,0.0,1.0,,,
36.753,odom,4.517600686808776,1.556455516038614,1.031489630758953,0.0,1.0,,,
36.773,odom,4.517600686808811,1.5564555160386793,1.0514896307589343,0.0,1.0,,,
36.73,pixel,,,,,,783.8165893554688,374.53521728515625,-1.2502062870224446
36.793,odom,4.517600686808847,1.5564555160387454,1.0714896307589152,0.0,1.0,,,
36.813,odom,4.5176006868088825,1.5564555160388187,1.0914896307588076,0.0,1.0,,,
36.833,odom,4.518451303115385,1.558151830359433,1.1114896307636515,0.1725134250342787,1.0,,,
36.853,odom,4.519949871713713,1.5612596025639451,1.1314896307640323,0.1725134250342787,1.0,,,
36.873,odom,4.521385989307955,1.5643967226089,1.1514896307639024,0.1725134250342787,1.0,,,
36.893,odom,4.5227590814700935,1.5675619356878583,1.171489630763767,0.1725134250342787,1.0,,,
36.913,odom,4.524068598981575,1.570753975757792,1.1914896307636316,0.1725134250342787,1.0,,,
36.933,odom,4.525314018052856,1.5739715660452323,1.2114896307634966,0.1725134250342787,1.0,,,
36.953,odom,4.5264948405328935,1.5772134195569192,1.2314896307633163,0.1725134250342787,1.0,,,
36.973,odom,4.527610594107389,1.5804782395915808,1.251489630755809,0.1725134250342787,1.0,,,
36.993,odom,4.52866083249187,1.5837647202707306,1.2714896307548686,0.1725134250342787,1.0,,,
37.013,odom,4.529645135603981,1.5870715470430552,1.2914896307539174,0.1725134250342787,1.0,,,
37.033,odom,4.530563109735602,1.5903973972219339,1.3114896307528607,0.1725134250342787,1.0,,,
37.053,odom,4.531414387709323,1.593740940511639,1.3314896307516648,0.1725134250342787,1.0,,,
37.073,odom,4.532198629025302,1.5971008395394353,1.3514896307504687,0.1725134250342787,1.0,,,
37.093,odom,4.532742627492472,1.5996306890471157,1.3664896307500953,0.0,0.0,,,
37.113,odom,4.532742627492937,1.5996306890493617,1.3664896307601317,0.0,0.0,,,
37.133,odom,4.532742627492955,1.599630689049446,1.3664896307600096,0.0,0.0,,,
37.153,odom,4.532742627492973,1.5996306890495304,1.3664896307598986,0.0,0.0,,,
37.173,odom,4.532742627492991,1.5996306890496148,1.3664896307597767,0.0,0.0,,,
37.193,odom,4.5327426274930085,1.5996306890496996,1.36648963075966,0.0,0.0,,,
37.213,odom,4.532742627493026,1.5996306890497836,1.3664896307595433,0.0,0.0,,,
37.233,odom,4.532742627493044,1.5996306890498684,1.3664896307594268,0.0,0.0,,,
37.159,pixel,,,,,,780.0,386.5,-1.382936782467998
37.253,odom,4.532742627493062,1.5996306890499523,1.3664896307593102,0.0,0.0,,,
37.192,pixel,,,,,,779.8926391601562,386.356689453125,-1.3799965706654893
37.273,odom,4.5327426274930795,1.5996306890500367,1.3664896307591883,0.0,0.0,,,
37.293,odom,4.532742627493097,1.5996306890501215,1.3664896307590715,0.0,0.0,,,
37.225,pixel,,,,,,779.86376953125,386.3103332519531,-1.37855989300049
37.313,odom,4.532742627493154,1.5996306890504033,1.3784896307429633,0.0,1.0,,,
37.258,pixel,,,,,,779.8652954101562,386.3127746582031,-1.3786222004306181
37.333,odom,4.532742627493172,1.5996306890504877,1.3984896307428276,0.0,1.0,,,
37.353,odom,4.532742627493189,1.5996306890505714,1.4184896307426866,0.0,1.0,,,
37.373,odom,4.5327426274932066,1.599630689050653,1.438489630742518,0.0,1.0,,,
37.291,pixel,,,,,,779.8984985351562,386.3681945800781,-1.380522167671135
37.393,odom,4.532742627493215,1.5996306890506922,1.4584896307423159,0.0,1.0,,,
37.324,pixel,,,,,,781.1978149414062,372.162109375,0.0
37.413,odom,4.532742627493236,1.5996306890508947,1.4784896307275366,0.0,1.0,,,
37.433,odom,4.532742627493236,1.599630689050979,1.4984896307274014,0.0,1.0,,,
37.357,pixel,,,,,,781.3630981445312,372.2535400390625,0.0
37.453,odom,4.532742627493236,1.5996306890510634,1.5184896307272657,0.0,1.0,,,
37.473,odom,4.532742627493236,1.5996306890511478,1.5384896307271305,0.0,-1.0,,,
37.493,odom,4.532742627493224,1.599630689050824,1.5264896307594316,0.0,-1.0,,,
37.513,odom,4.532742627493231,1.5996306890510055,1.5064896307608713,0.0,-1.0,,,
37.533,odom,4.5327426274932066,1.5996306890506728,1.4864896307780544,0.0,-1.0,,,
37.553,odom,4.5327426274932066,1.5996306890507106,1.4664896307827584,0.0,-1.0,,,
37.573,odom,4.5327426274932066,1.5996306890507563,1.4464896307873625,0.0,-1.0,,,
37.593,odom,4.5327426274932066,1.5996306890508034,1.4264896307919497,0.0,-1.0,,,
37.613,odom,4.5327426274932066,1.59963068905085,1.4064896307965427,0.0,-1.0,,,
37.633,odom,4.53274262749322,1.5996306890509042,1.3864896308010413,0.0,-1.0,,,
37.653,odom,4.532742627493238,1.5996306890509602,1.3664896308055177,0.0,-1.0,,,
37.673,odom,4.532742627493255,1.5996306890510166,1.3464896308099885,0.0,-1.0,,,
37.693,odom,4.532742627493273,1.59963068905108,1.3264896308143705,0.0,-1.0,,,
37.713,odom,4.532742627493291,1.5996306890511445,1.3064896308187248,0.0,-1.0,,,
37.733,odom,4.532742627493309,1.5996306890512066,1.2864896308230738,0.0,0.0,,,
37.753,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.773,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.793,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.813,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.833,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.853,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.873,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.893,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.913,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.933,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.953,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.973,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
37.993,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.013,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.033,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.053,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.073,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.093,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.113,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.133,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.153,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.173,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.193,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.213,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.233,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.253,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.273,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.293,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.313,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.333,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.353,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.373,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.393,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.413,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.433,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.453,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.473,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.493,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.513,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.533,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.553,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.573,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.593,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.613,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.633,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.653,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.673,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.693,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.713,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.733,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.753,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.773,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.793,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.813,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.833,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.853,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.873,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.893,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.913,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.933,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.953,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.973,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
38.993,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.013,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.033,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.053,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.073,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.093,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.113,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.133,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.153,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.173,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.193,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.213,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.233,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.253,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.273,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.293,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.313,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.333,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.353,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.373,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.393,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.413,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.433,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.453,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.473,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.493,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.513,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.533,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.553,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.573,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.593,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.613,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.633,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.653,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.673,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.693,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
39.713,odom,4.532742627493378,1.5996306890514487,1.2864896308072808,0.0,0.0,,,
